"","zone","label_id"
"4624","TOWNSVILLE/WHITSUNDAY","19-294"
"4625","TOWNSVILLE/WHITSUNDAY","19-297"
"4626","TOWNSVILLE/WHITSUNDAY","18-121a"
"4627","TOWNSVILLE/WHITSUNDAY","18-125"
"4638","TOWNSVILLE/WHITSUNDAY","19-272"
"4639","TOWNSVILLE/WHITSUNDAY","19-274"
"4640","TOWNSVILLE/WHITSUNDAY","19-275"
"4641","TOWNSVILLE/WHITSUNDAY","18-105a"
"4642","TOWNSVILLE/WHITSUNDAY","18-106"
"4643","TOWNSVILLE/WHITSUNDAY","18-109"
"4644","TOWNSVILLE/WHITSUNDAY","18-110"
"4645","TOWNSVILLE/WHITSUNDAY","18-111"
"4646","TOWNSVILLE/WHITSUNDAY","18-112"
"4647","TOWNSVILLE/WHITSUNDAY","18-113"
"4648","TOWNSVILLE/WHITSUNDAY","18-101"
"4649","TOWNSVILLE/WHITSUNDAY","18-117"
"4650","TOWNSVILLE/WHITSUNDAY","18-119"
"4651","TOWNSVILLE/WHITSUNDAY","18-120"
"4652","TOWNSVILLE/WHITSUNDAY","18-121b"
"4653","TOWNSVILLE/WHITSUNDAY","18-116"
"4654","TOWNSVILLE/WHITSUNDAY","19-095"
"4655","TOWNSVILLE/WHITSUNDAY","18-124"
"4656","TOWNSVILLE/WHITSUNDAY","18-126"
"4657","TOWNSVILLE/WHITSUNDAY","18-127"
"4658","TOWNSVILLE/WHITSUNDAY","18-128"
"4659","TOWNSVILLE/WHITSUNDAY","18-130"
"4660","TOWNSVILLE/WHITSUNDAY","18-123"
"4661","TOWNSVILLE/WHITSUNDAY","19-080"
"4662","TOWNSVILLE/WHITSUNDAY","19-102"
"4663","TOWNSVILLE/WHITSUNDAY","19-012"
"4664","TOWNSVILLE/WHITSUNDAY","19-009f"
"4671","TOWNSVILLE/WHITSUNDAY","19-002"
"4672","TOWNSVILLE/WHITSUNDAY","19-006"
"4673","TOWNSVILLE/WHITSUNDAY","19-082"
"4674","TOWNSVILLE/WHITSUNDAY","19-085"
"4675","TOWNSVILLE/WHITSUNDAY","19-087"
"4676","TOWNSVILLE/WHITSUNDAY","19-089"
"4677","TOWNSVILLE/WHITSUNDAY","19-090"
"4678","TOWNSVILLE/WHITSUNDAY","19-091"
"4679","TOWNSVILLE/WHITSUNDAY","19-094"
"4680","TOWNSVILLE/WHITSUNDAY","19-023"
"4681","TOWNSVILLE/WHITSUNDAY","19-096"
"4682","TOWNSVILLE/WHITSUNDAY","19-101"
"4683","TOWNSVILLE/WHITSUNDAY","19-009c"
"4684","TOWNSVILLE/WHITSUNDAY","20-013"
"4685","TOWNSVILLE/WHITSUNDAY","20-014"
"4686","TOWNSVILLE/WHITSUNDAY","19-098"
"4687","TOWNSVILLE/WHITSUNDAY","19-103b"
"4688","TOWNSVILLE/WHITSUNDAY","19-194"
"4689","TOWNSVILLE/WHITSUNDAY","19-196"
"4690","TOWNSVILLE/WHITSUNDAY","19-204"
"4691","TOWNSVILLE/WHITSUNDAY","20-012"
"4692","TOWNSVILLE/WHITSUNDAY","19-118c"
"4693","TOWNSVILLE/WHITSUNDAY","19-058"
"4711","TOWNSVILLE/WHITSUNDAY","20-629"
"4712","TOWNSVILLE/WHITSUNDAY","20-637"
"4727.1","TOWNSVILLE/WHITSUNDAY","20-401"
"4737","TOWNSVILLE/WHITSUNDAY","20-235"
"4738","TOWNSVILLE/WHITSUNDAY","20-236"
"4750","TOWNSVILLE/WHITSUNDAY","20-592"
"4764","TOWNSVILLE/WHITSUNDAY","20-209"
"4769","TOWNSVILLE/WHITSUNDAY","20-626"
"4778","TOWNSVILLE/WHITSUNDAY","20-630"
"4793","TOWNSVILLE/WHITSUNDAY","20-826"
"4797","TOWNSVILLE/WHITSUNDAY","20-143"
"4821","TOWNSVILLE/WHITSUNDAY","20-585"
"4831","TOWNSVILLE/WHITSUNDAY","20-234c"
"4845","TOWNSVILLE/WHITSUNDAY","20-582"
"4846","TOWNSVILLE/WHITSUNDAY","20-583"
"4847","TOWNSVILLE/WHITSUNDAY","20-586"
"4848","TOWNSVILLE/WHITSUNDAY","20-589"
"4849","TOWNSVILLE/WHITSUNDAY","20-593"
"4870","TOWNSVILLE/WHITSUNDAY","20-294"
"4872","TOWNSVILLE/WHITSUNDAY","20-142"
"4873","TOWNSVILLE/WHITSUNDAY","20-145"
"4874","TOWNSVILLE/WHITSUNDAY","20-587"
"4875","TOWNSVILLE/WHITSUNDAY","20-588"
"4911","TOWNSVILLE/WHITSUNDAY","20-146"
"4940","TOWNSVILLE/WHITSUNDAY","20-295"
"4963","TOWNSVILLE/WHITSUNDAY","20-128"
"4964","TOWNSVILLE/WHITSUNDAY","20-139"
"4965","TOWNSVILLE/WHITSUNDAY","20-140"
"4966","TOWNSVILLE/WHITSUNDAY","20-211"
"5015","TOWNSVILLE/WHITSUNDAY","20-233"
"5016","TOWNSVILLE/WHITSUNDAY","20-234g"
"5065","TOWNSVILLE/WHITSUNDAY","20-208"
"5074","TOWNSVILLE/WHITSUNDAY","20-625"
"5075","TOWNSVILLE/WHITSUNDAY","20-628"
"5076","TOWNSVILLE/WHITSUNDAY","20-631"
"5090","TOWNSVILLE/WHITSUNDAY","20-234a"
"5093","TOWNSVILLE/WHITSUNDAY","20-234e"
"5108","TOWNSVILLE/WHITSUNDAY","20-234b"
"5113","TOWNSVILLE/WHITSUNDAY","20-206"
"5163","TOWNSVILLE/WHITSUNDAY","20-231"
"5185","TOWNSVILLE/WHITSUNDAY","20-296"
"5186","TOWNSVILLE/WHITSUNDAY","20-297"
"5195","TOWNSVILLE/WHITSUNDAY","20-288"
"5198","TOWNSVILLE/WHITSUNDAY","20-287"
"5215","TOWNSVILLE/WHITSUNDAY","20-129"
"5223","TOWNSVILLE/WHITSUNDAY","20-116"
"5230","TOWNSVILLE/WHITSUNDAY","20-135"
"5234","TOWNSVILLE/WHITSUNDAY","20-141"
"5235","TOWNSVILLE/WHITSUNDAY","20-144"
"5257","TOWNSVILLE/WHITSUNDAY","20-232"
"5280","TOWNSVILLE/WHITSUNDAY","20-234d"
"5282","TOWNSVILLE/WHITSUNDAY","20-127"
"5301","TOWNSVILLE/WHITSUNDAY","20-111"
"5302","TOWNSVILLE/WHITSUNDAY","20-117"
"5306","TOWNSVILLE/WHITSUNDAY","20-120"
"5307","TOWNSVILLE/WHITSUNDAY","20-1271"
"5308","TOWNSVILLE/WHITSUNDAY","20-136"
"5309","TOWNSVILLE/WHITSUNDAY","20-210"
"5310","TOWNSVILLE/WHITSUNDAY","20-207"
"5320","TOWNSVILLE/WHITSUNDAY","20-112"
"5326","TOWNSVILLE/WHITSUNDAY","20-134"
"5329","TOWNSVILLE/WHITSUNDAY","20-137"
"5330","TOWNSVILLE/WHITSUNDAY","20-138"
"5357","TOWNSVILLE/WHITSUNDAY","20-204a"
"5365","TOWNSVILLE/WHITSUNDAY","20-234f"
"5367","TOWNSVILLE/WHITSUNDAY","20-212"
"5380","TOWNSVILLE/WHITSUNDAY","20-204b"
"5381","TOWNSVILLE/WHITSUNDAY","20-115"
"5383","TOWNSVILLE/WHITSUNDAY","20-203"
"5386","TOWNSVILLE/WHITSUNDAY","20-205"
"5418","TOWNSVILLE/WHITSUNDAY","20-234h"
"6161","TOWNSVILLE/WHITSUNDAY","20-006"
"6182","TOWNSVILLE/WHITSUNDAY","20-016b"
"2888","CAIRNS/COOKTOWN","16-048"
"2889","CAIRNS/COOKTOWN","16-800"
"2890","CAIRNS/COOKTOWN","16-801"
"2891","CAIRNS/COOKTOWN","16-113"
"2916","CAIRNS/COOKTOWN","16-057"
"2917","CAIRNS/COOKTOWN","17-074"
"2918","CAIRNS/COOKTOWN","16-074"
"2919","CAIRNS/COOKTOWN","16-076"
"2941","CAIRNS/COOKTOWN","16-067"
"2942","CAIRNS/COOKTOWN","16-071"
"2943","CAIRNS/COOKTOWN","16-102"
"2944","CAIRNS/COOKTOWN","16-097"
"2969","CAIRNS/COOKTOWN","17-033"
"2970","CAIRNS/COOKTOWN","17-034"
"2971","CAIRNS/COOKTOWN","17-035"
"2972","CAIRNS/COOKTOWN","17-029a"
"2973","CAIRNS/COOKTOWN","17-030"
"2975","CAIRNS/COOKTOWN","17-050"
"2998","CAIRNS/COOKTOWN","17-051"
"3000","CAIRNS/COOKTOWN","17-012b"
"3185","CAIRNS/COOKTOWN","16-026"
"3209","CAIRNS/COOKTOWN","16-058"
"3210","CAIRNS/COOKTOWN","16-059"
"3232","CAIRNS/COOKTOWN","16-055"
"3233","CAIRNS/COOKTOWN","17-011"
"3251","CAIRNS/COOKTOWN","16-008a"
"3252","CAIRNS/COOKTOWN","16-070"
"3253","CAIRNS/COOKTOWN","16-009b"
"3254","CAIRNS/COOKTOWN","16-012b"
"3271","CAIRNS/COOKTOWN","16-029"
"3272","CAIRNS/COOKTOWN","16-099"
"3273","CAIRNS/COOKTOWN","16-090"
"3274","CAIRNS/COOKTOWN","16-094"
"3275","CAIRNS/COOKTOWN","16-096"
"3295","CAIRNS/COOKTOWN","17-048"
"3296","CAIRNS/COOKTOWN","17-044"
"3297","CAIRNS/COOKTOWN","17-007"
"3298","CAIRNS/COOKTOWN","17-008"
"3299","CAIRNS/COOKTOWN","17-003a"
"3300","CAIRNS/COOKTOWN","15-028"
"3301","CAIRNS/COOKTOWN","15-029"
"3302","CAIRNS/COOKTOWN","14-114"
"3303","CAIRNS/COOKTOWN","15-034"
"3306","CAIRNS/COOKTOWN","15-059b"
"3308","CAIRNS/COOKTOWN","16-061"
"3309","CAIRNS/COOKTOWN","16-065"
"3311","CAIRNS/COOKTOWN","16-080"
"3312","CAIRNS/COOKTOWN","17-018b"
"3313","CAIRNS/COOKTOWN","17-001a"
"3314","CAIRNS/COOKTOWN","16-054c"
"3315","CAIRNS/COOKTOWN","17-001b"
"3316","CAIRNS/COOKTOWN","17-001c"
"3317","CAIRNS/COOKTOWN","17-001d"
"3318","CAIRNS/COOKTOWN","17-002a"
"3319","CAIRNS/COOKTOWN","17-002b"
"3320","CAIRNS/COOKTOWN","17-003b"
"3321","CAIRNS/COOKTOWN","17-004"
"3322","CAIRNS/COOKTOWN","17-006"
"3323","CAIRNS/COOKTOWN","16-072"
"3324","CAIRNS/COOKTOWN","15-057"
"3325","CAIRNS/COOKTOWN","15-058"
"3326","CAIRNS/COOKTOWN","15-059c"
"3328","CAIRNS/COOKTOWN","15-080"
"3329","CAIRNS/COOKTOWN","17-009a"
"3330","CAIRNS/COOKTOWN","16-073"
"3331","CAIRNS/COOKTOWN","17-020a"
"3332","CAIRNS/COOKTOWN","17-012"
"3335","CAIRNS/COOKTOWN","16-086"
"3336","CAIRNS/COOKTOWN","16-093"
"3342","CAIRNS/COOKTOWN","15-007"
"3343","CAIRNS/COOKTOWN","15-008"
"3344","CAIRNS/COOKTOWN","17-020b"
"3345","CAIRNS/COOKTOWN","17-021a"
"3346","CAIRNS/COOKTOWN","16-083"
"3347","CAIRNS/COOKTOWN","16-100"
"3348","CAIRNS/COOKTOWN","17-037"
"3349","CAIRNS/COOKTOWN","17-040"
"3350","CAIRNS/COOKTOWN","16-091"
"3351","CAIRNS/COOKTOWN","17-017"
"3352","CAIRNS/COOKTOWN","16-088"
"3353","CAIRNS/COOKTOWN","16-082"
"3354","CAIRNS/COOKTOWN","17-026"
"3355","CAIRNS/COOKTOWN","16-089"
"3356","CAIRNS/COOKTOWN","17-023"
"3357","CAIRNS/COOKTOWN","16-108"
"3358","CAIRNS/COOKTOWN","17-047"
"3359","CAIRNS/COOKTOWN","17-052"
"3360","CAIRNS/COOKTOWN","15-099c"
"3361","CAIRNS/COOKTOWN","15-099d"
"3362","CAIRNS/COOKTOWN","15-099e"
"3363","CAIRNS/COOKTOWN","15-099a"
"3364","CAIRNS/COOKTOWN","15-800"
"3368","CAIRNS/COOKTOWN","17-041"
"3371","CAIRNS/COOKTOWN","17-057"
"3372","CAIRNS/COOKTOWN","17-058"
"3373","CAIRNS/COOKTOWN","17-059a"
"3374","CAIRNS/COOKTOWN","17-059b"
"3375","CAIRNS/COOKTOWN","17-059c"
"3376","CAIRNS/COOKTOWN","16-106"
"3377","CAIRNS/COOKTOWN","17-046"
"3379","CAIRNS/COOKTOWN","17-042"
"3381","CAIRNS/COOKTOWN","17-049"
"3383","CAIRNS/COOKTOWN","17-070"
"3384","CAIRNS/COOKTOWN","17-073"
"3385.1","CAIRNS/COOKTOWN","17-066"
"3386","CAIRNS/COOKTOWN","15-030"
"3387","CAIRNS/COOKTOWN","15-026"
"3390","CAIRNS/COOKTOWN","17-060"
"3391","CAIRNS/COOKTOWN","17-061"
"3394","CAIRNS/COOKTOWN","17-076"
"3397","CAIRNS/COOKTOWN","17-005"
"3398","CAIRNS/COOKTOWN","17-062"
"3399","CAIRNS/COOKTOWN","17-064"
"3401","CAIRNS/COOKTOWN","17-063b"
"3407","CAIRNS/COOKTOWN","16-011"
"3408","CAIRNS/COOKTOWN","16-013b"
"3410","CAIRNS/COOKTOWN","17-010"
"3412","CAIRNS/COOKTOWN","17-075"
"3414","CAIRNS/COOKTOWN","15-801"
"3415","CAIRNS/COOKTOWN","16-001"
"3416","CAIRNS/COOKTOWN","16-002"
"3417","CAIRNS/COOKTOWN","16-003"
"3418","CAIRNS/COOKTOWN","17-014"
"3419","CAIRNS/COOKTOWN","17-016a"
"3420","CAIRNS/COOKTOWN","17-021b"
"3426","CAIRNS/COOKTOWN","16-006"
"3427","CAIRNS/COOKTOWN","16-007"
"3428","CAIRNS/COOKTOWN","16-009a"
"3429","CAIRNS/COOKTOWN","16-010"
"3430","CAIRNS/COOKTOWN","17-024"
"3431","CAIRNS/COOKTOWN","16-013c"
"3432","CAIRNS/COOKTOWN","16-069"
"3433","CAIRNS/COOKTOWN","17-025"
"3434","CAIRNS/COOKTOWN","17-029b"
"3435","CAIRNS/COOKTOWN","17-031"
"3438","CAIRNS/COOKTOWN","16-035"
"3439","CAIRNS/COOKTOWN","17-015"
"3440","CAIRNS/COOKTOWN","17-016b"
"3441","CAIRNS/COOKTOWN","16-014a"
"3442","CAIRNS/COOKTOWN","16-012a"
"3443","CAIRNS/COOKTOWN","16-014b"
"3444","CAIRNS/COOKTOWN","17-032"
"3446","CAIRNS/COOKTOWN","16-022a"
"3447","CAIRNS/COOKTOWN","17-043a"
"3452","CAIRNS/COOKTOWN","17-018a"
"3456","CAIRNS/COOKTOWN","16-024"
"3457","CAIRNS/COOKTOWN","16-028"
"3459","CAIRNS/COOKTOWN","17-027"
"3464","CAIRNS/COOKTOWN","16-052"
"3469","CAIRNS/COOKTOWN","16-037"
"3470","CAIRNS/COOKTOWN","16-038"
"3471","CAIRNS/COOKTOWN","16-032"
"3475","CAIRNS/COOKTOWN","16-041"
"3484","CAIRNS/COOKTOWN","16-046"
"3486","CAIRNS/COOKTOWN","17-072"
"3496","CAIRNS/COOKTOWN","16-053"
"3500","CAIRNS/COOKTOWN","16-051"
"3501","CAIRNS/COOKTOWN","16-004"
"3502","CAIRNS/COOKTOWN","16-062b"
"3503","CAIRNS/COOKTOWN","17-063a"
"3508","CAIRNS/COOKTOWN","16-066a"
"3510","CAIRNS/COOKTOWN","14-120c"
"3511","CAIRNS/COOKTOWN","14-119a"
"3512","CAIRNS/COOKTOWN","14-120a"
"3513","CAIRNS/COOKTOWN","14-120b"
"3518","CAIRNS/COOKTOWN","16-016"
"3519","CAIRNS/COOKTOWN","16-017"
"3520","CAIRNS/COOKTOWN","16-039a"
"3524","CAIRNS/COOKTOWN","16-008b"
"3525","CAIRNS/COOKTOWN","16-066b"
"3531","CAIRNS/COOKTOWN","14-132b"
"3532","CAIRNS/COOKTOWN","14-134"
"3533","CAIRNS/COOKTOWN","14-135"
"3534","CAIRNS/COOKTOWN","14-141"
"3535","CAIRNS/COOKTOWN","14-142"
"3540","CAIRNS/COOKTOWN","16-019"
"3541","CAIRNS/COOKTOWN","16-022b"
"3543","CAIRNS/COOKTOWN","16-044a"
"3544","CAIRNS/COOKTOWN","16-044b"
"3545","CAIRNS/COOKTOWN","16-045b"
"3547","CAIRNS/COOKTOWN","16-027"
"3548","CAIRNS/COOKTOWN","16-045a"
"3550","CAIRNS/COOKTOWN","15-004c"
"3551","CAIRNS/COOKTOWN","15-006"
"3552","CAIRNS/COOKTOWN","16-039b"
"3553","CAIRNS/COOKTOWN","16-040"
"3554","CAIRNS/COOKTOWN","16-042"
"3555","CAIRNS/COOKTOWN","16-031"
"3556","CAIRNS/COOKTOWN","16-054a"
"3558","CAIRNS/COOKTOWN","16-047"
"3559","CAIRNS/COOKTOWN","16-043a"
"3560","CAIRNS/COOKTOWN","16-054b"
"3561","CAIRNS/COOKTOWN","16-111"
"3562","CAIRNS/COOKTOWN","16-112"
"3563","CAIRNS/COOKTOWN","16-054e"
"3564","CAIRNS/COOKTOWN","16-054f"
"3566","CAIRNS/COOKTOWN","14-105"
"3568","CAIRNS/COOKTOWN","14-112"
"3570","CAIRNS/COOKTOWN","14-113"
"3571","CAIRNS/COOKTOWN","16-050"
"3572","CAIRNS/COOKTOWN","16-062a"
"3573","CAIRNS/COOKTOWN","16-062c"
"3575","CAIRNS/COOKTOWN","16-056"
"3576","CAIRNS/COOKTOWN","16-054d"
"3577","CAIRNS/COOKTOWN","16-005"
"3578","CAIRNS/COOKTOWN","16-060"
"3579","CAIRNS/COOKTOWN","16-063"
"3580","CAIRNS/COOKTOWN","16-054g"
"3581","CAIRNS/COOKTOWN","14-120f"
"3582","CAIRNS/COOKTOWN","14-120g"
"3583","CAIRNS/COOKTOWN","15-049"
"3584","CAIRNS/COOKTOWN","15-050"
"3585","CAIRNS/COOKTOWN","15-054"
"3586","CAIRNS/COOKTOWN","15-055"
"3587","CAIRNS/COOKTOWN","15-056"
"3588","CAIRNS/COOKTOWN","16-018a"
"3589","CAIRNS/COOKTOWN","16-018b"
"3590","CAIRNS/COOKTOWN","16-013a"
"3591","CAIRNS/COOKTOWN","16-015"
"3592","CAIRNS/COOKTOWN","16-020b"
"3593","CAIRNS/COOKTOWN","16-077"
"3594","CAIRNS/COOKTOWN","16-078"
"3595","CAIRNS/COOKTOWN","17-013"
"3596","CAIRNS/COOKTOWN","16-020a"
"3597","CAIRNS/COOKTOWN","16-084"
"3598","CAIRNS/COOKTOWN","16-085"
"3599","CAIRNS/COOKTOWN","16-087"
"3600","CAIRNS/COOKTOWN","16-023"
"3601","CAIRNS/COOKTOWN","16-064"
"3602","CAIRNS/COOKTOWN","16-068"
"3603","CAIRNS/COOKTOWN","16-033"
"3604","CAIRNS/COOKTOWN","16-034"
"3605","CAIRNS/COOKTOWN","16-030"
"3606","CAIRNS/COOKTOWN","14-139"
"3607","CAIRNS/COOKTOWN","15-074"
"3608","CAIRNS/COOKTOWN","15-075a"
"3609","CAIRNS/COOKTOWN","15-076"
"3610","CAIRNS/COOKTOWN","15-077"
"3611","CAIRNS/COOKTOWN","15-079"
"3612","CAIRNS/COOKTOWN","15-072"
"3613","CAIRNS/COOKTOWN","15-083"
"3614","CAIRNS/COOKTOWN","16-079"
"3615","CAIRNS/COOKTOWN","16-075"
"3616","CAIRNS/COOKTOWN","16-036"
"3617","CAIRNS/COOKTOWN","16-043b"
"3618","CAIRNS/COOKTOWN","16-104"
"3619","CAIRNS/COOKTOWN","17-038"
"3622","CAIRNS/COOKTOWN","16-081"
"3623","CAIRNS/COOKTOWN","16-103"
"3624","CAIRNS/COOKTOWN","16-105"
"3625","CAIRNS/COOKTOWN","17-043b"
"3626","CAIRNS/COOKTOWN","17-043c"
"3627","CAIRNS/COOKTOWN","16-107"
"3628","CAIRNS/COOKTOWN","17-045"
"3629","CAIRNS/COOKTOWN","16-025"
"3630","CAIRNS/COOKTOWN","16-092"
"3631","CAIRNS/COOKTOWN","16-095"
"3632","CAIRNS/COOKTOWN","17-028"
"3633","CAIRNS/COOKTOWN","16-109"
"3634","CAIRNS/COOKTOWN","16-110"
"3636","CAIRNS/COOKTOWN","14-089"
"3637","CAIRNS/COOKTOWN","15-002"
"3638","CAIRNS/COOKTOWN","15-003"
"3639","CAIRNS/COOKTOWN","16-098"
"3646","CAIRNS/COOKTOWN","15-070"
"3647","CAIRNS/COOKTOWN","15-075b"
"3651","CAIRNS/COOKTOWN","15-001"
"3656","CAIRNS/COOKTOWN","15-035"
"3657","CAIRNS/COOKTOWN","15-036"
"3658","CAIRNS/COOKTOWN","14-116c"
"3659","CAIRNS/COOKTOWN","15-040"
"3660","CAIRNS/COOKTOWN","15-041"
"3662","CAIRNS/COOKTOWN","15-067"
"3663","CAIRNS/COOKTOWN","15-068"
"3664","CAIRNS/COOKTOWN","15-069"
"3665","CAIRNS/COOKTOWN","15-059d"
"3666","CAIRNS/COOKTOWN","15-064"
"3668","CAIRNS/COOKTOWN","15-091b"
"3669","CAIRNS/COOKTOWN","15-004a"
"3670","CAIRNS/COOKTOWN","15-004b"
"3671","CAIRNS/COOKTOWN","14-163"
"3672","CAIRNS/COOKTOWN","15-094"
"3684","CAIRNS/COOKTOWN","15-071b"
"3689","CAIRNS/COOKTOWN","15-078"
"3691","CAIRNS/COOKTOWN","15-014a"
"3692","CAIRNS/COOKTOWN","15-084"
"3693","CAIRNS/COOKTOWN","14-153a"
"3694","CAIRNS/COOKTOWN","14-154"
"3695","CAIRNS/COOKTOWN","14-149"
"3696","CAIRNS/COOKTOWN","15-095"
"3697","CAIRNS/COOKTOWN","15-021b"
"3698","CAIRNS/COOKTOWN","15-024"
"3701","CAIRNS/COOKTOWN","15-046"
"3705","CAIRNS/COOKTOWN","14-146"
"3706","CAIRNS/COOKTOWN","15-012"
"3707","CAIRNS/COOKTOWN","15-009"
"3709","CAIRNS/COOKTOWN","15-022"
"3726","CAIRNS/COOKTOWN","15-037"
"3727","CAIRNS/COOKTOWN","15-033"
"3729","CAIRNS/COOKTOWN","15-039"
"3730","CAIRNS/COOKTOWN","15-047"
"3734","CAIRNS/COOKTOWN","14-129b"
"3739","CAIRNS/COOKTOWN","15-090"
"3740","CAIRNS/COOKTOWN","15-099b"
"3752","CAIRNS/COOKTOWN","14-124"
"3756","CAIRNS/COOKTOWN","15-092"
"3757","CAIRNS/COOKTOWN","15-093"
"3770","CAIRNS/COOKTOWN","15-081"
"3774","CAIRNS/COOKTOWN","15-087"
"3776","CAIRNS/COOKTOWN","15-085"
"3777","CAIRNS/COOKTOWN","15-088"
"3778","CAIRNS/COOKTOWN","15-089"
"3797","CAIRNS/COOKTOWN","15-082"
"3811","CAIRNS/COOKTOWN","15-096"
"3812","CAIRNS/COOKTOWN","15-098"
"3823","CAIRNS/COOKTOWN","14-131"
"3837","CAIRNS/COOKTOWN","14-127a"
"3840","CAIRNS/COOKTOWN","14-128"
"3841","CAIRNS/COOKTOWN","14-132c"
"3846","CAIRNS/COOKTOWN","14-120j"
"3847","CAIRNS/COOKTOWN","14-120d"
"3848","CAIRNS/COOKTOWN","14-120e"
"3849","CAIRNS/COOKTOWN","14-120h"
"3850","CAIRNS/COOKTOWN","14-121"
"3851","CAIRNS/COOKTOWN","14-122a"
"3852","CAIRNS/COOKTOWN","14-140"
"3853","CAIRNS/COOKTOWN","14-123"
"3872","CAIRNS/COOKTOWN","14-138"
"3873","CAIRNS/COOKTOWN","14-147a"
"3874","CAIRNS/COOKTOWN","14-147b"
"3875","CAIRNS/COOKTOWN","14-137"
"3876","CAIRNS/COOKTOWN","14-152"
"3885","CAIRNS/COOKTOWN","14-106"
"3886","CAIRNS/COOKTOWN","14-107a"
"3887","CAIRNS/COOKTOWN","14-107b"
"3888","CAIRNS/COOKTOWN","14-110"
"3896","CAIRNS/COOKTOWN","14-116a"
"3900","CAIRNS/COOKTOWN","14-119b"
"3903","CAIRNS/COOKTOWN","14-115"
"3904","CAIRNS/COOKTOWN","14-116b"
"3905","CAIRNS/COOKTOWN","14-116d"
"3906","CAIRNS/COOKTOWN","14-117"
"3907","CAIRNS/COOKTOWN","14-127b"
"3908","CAIRNS/COOKTOWN","14-129a"
"3909","CAIRNS/COOKTOWN","14-125"
"3910","CAIRNS/COOKTOWN","14-126"
"3911","CAIRNS/COOKTOWN","14-133"
"3912","CAIRNS/COOKTOWN","15-065"
"3913","CAIRNS/COOKTOWN","14-132a"
"3914","CAIRNS/COOKTOWN","15-071c"
"3915","CAIRNS/COOKTOWN","15-073"
"3916","CAIRNS/COOKTOWN","15-071a"
"3920","CAIRNS/COOKTOWN","14-122b"
"3921","CAIRNS/COOKTOWN","15-059a"
"3922","CAIRNS/COOKTOWN","15-059e"
"3923","CAIRNS/COOKTOWN","15-060"
"3924","CAIRNS/COOKTOWN","15-061"
"3925","CAIRNS/COOKTOWN","15-062"
"3926","CAIRNS/COOKTOWN","15-063"
"3927","CAIRNS/COOKTOWN","15-066"
"3928","CAIRNS/COOKTOWN","14-144"
"3933","CAIRNS/COOKTOWN","14-153b"
"3934","CAIRNS/COOKTOWN","14-151"
"3937","CAIRNS/COOKTOWN","14-085"
"3938","CAIRNS/COOKTOWN","14-086"
"3942","CAIRNS/COOKTOWN","14-111"
"3948","CAIRNS/COOKTOWN","16-049"
"3949","CAIRNS/COOKTOWN","14-145"
"3950","CAIRNS/COOKTOWN","14-150"
"3951","CAIRNS/COOKTOWN","15-086"
"3952","CAIRNS/COOKTOWN","15-091a"
"3957","CAIRNS/COOKTOWN","15-015"
"3958","CAIRNS/COOKTOWN","15-016"
"3959","CAIRNS/COOKTOWN","15-017a"
"3960","CAIRNS/COOKTOWN","15-017b"
"3961","CAIRNS/COOKTOWN","15-017c"
"3962","CAIRNS/COOKTOWN","15-018"
"3963","CAIRNS/COOKTOWN","15-019"
"3964","CAIRNS/COOKTOWN","15-042"
"3965","CAIRNS/COOKTOWN","15-025"
"3966","CAIRNS/COOKTOWN","15-020"
"3967","CAIRNS/COOKTOWN","15-021a"
"3968","CAIRNS/COOKTOWN","15-023"
"3969","CAIRNS/COOKTOWN","14-108"
"3970","CAIRNS/COOKTOWN","15-027"
"3971","CAIRNS/COOKTOWN","15-051"
"3975","CAIRNS/COOKTOWN","15-005"
"3976","CAIRNS/COOKTOWN","15-010"
"3977","CAIRNS/COOKTOWN","15-011"
"3978","CAIRNS/COOKTOWN","15-013"
"3979","CAIRNS/COOKTOWN","15-014b"
"3980","CAIRNS/COOKTOWN","15-031"
"3981","CAIRNS/COOKTOWN","15-032"
"3982","CAIRNS/COOKTOWN","15-044"
"3983","CAIRNS/COOKTOWN","15-045"
"3984","CAIRNS/COOKTOWN","15-048"
"3985","CAIRNS/COOKTOWN","15-038"
"3986","CAIRNS/COOKTOWN","14-118"
"3987","CAIRNS/COOKTOWN","15-043"
"3988","CAIRNS/COOKTOWN","15-052"
"3989","CAIRNS/COOKTOWN","15-053"
"3990","CAIRNS/COOKTOWN","15-075c"
"4168","CAIRNS/COOKTOWN","14-143"
"6150","CAIRNS/COOKTOWN","16-118"
"2553","FAR NORTHERN","11-059"
"2554","FAR NORTHERN","11-057"
"2555","FAR NORTHERN","11-063a"
"2556","FAR NORTHERN","11-061"
"2557","FAR NORTHERN","11-131"
"2558","FAR NORTHERN","11-137"
"2559","FAR NORTHERN","11-162"
"2560","FAR NORTHERN","10-406"
"2561","FAR NORTHERN","10-344"
"2562","FAR NORTHERN","10-348"
"2563","FAR NORTHERN","10-403"
"2564","FAR NORTHERN","10-350"
"2565","FAR NORTHERN","10-351"
"2566","FAR NORTHERN","10-352"
"2567","FAR NORTHERN","11-011a"
"2568","FAR NORTHERN","11-011b"
"2569","FAR NORTHERN","11-012"
"2570","FAR NORTHERN","11-014"
"2571","FAR NORTHERN","11-015"
"2572","FAR NORTHERN","11-018"
"2573","FAR NORTHERN","11-019"
"2574","FAR NORTHERN","11-021"
"2575","FAR NORTHERN","11-067"
"2576","FAR NORTHERN","11-065"
